span_id,event_id,region,event_type,forecast_month,age_at_forecast_days,forecast_date,forecast_wind_max,forecast_wind_avg,forecast_rain_total,forecast_pressure_min,forecast_humidity_max,forecast_temp_max,forecast_confidence_avg
SP-00705,FCAST-002818,North,heatwave,4,826,2022-04-12,5.4,2.9802777777777774,40.316,1002.1,64.4,36.1,75.00555555555555
SP-00705,FCAST-002819,North,summer_storm,5,1213,2023-05-04,18.9,7.939722222222222,138.365,996.2,98.3,31.56,75.01111111111112
SP-00705,FCAST-002820,North,southwest_monsoon,8,231,2020-08-25,13.5,7.3613888888888885,189.169,998.8,100.0,29.6,74.70555555555556
SP-00706,FCAST-002821,North,tropical_cyclone,9,822,2021-09-03,30.38,15.261388888888888,256.993,984.7,100.0,28.6,74.91944444444444
SP-00706,FCAST-002822,North,heatwave,3,1385,2023-03-20,5.4,3.205972222222222,45.228,1001.9,63.1,36.1,74.86388888888888
SP-00706,FCAST-002823,North,southwest_monsoon,6,1121,2022-06-29,13.5,7.129444444444445,185.099,998.4,100.0,29.6,75.07222222222222
SP-00706,FCAST-002824,North,summer_storm,5,1089,2022-05-28,18.9,8.101111111111111,133.842,996.0,98.3,30.49,75.27083333333333
SP-00707,FCAST-002825,North,tropical_cyclone,8,1277,2024-08-16,30.38,15.506527777777778,251.491,983.5,100.0,28.6,74.77083333333333
SP-00707,FCAST-002826,North,summer_storm,4,424,2022-04-16,18.9,7.759444444444444,132.232,996.2,95.9,32.2,75.13194444444444
SP-00707,FCAST-002827,North,southwest_monsoon,9,578,2022-09-17,13.5,7.253888888888889,188.513,998.9,100.0,29.6,74.83472222222223
SP-00707,FCAST-002828,North,heatwave,3,754,2023-03-12,5.4,3.170138888888889,35.51,1001.4,63.6,36.1,75.43194444444445
SP-00708,FCAST-002829,North,southwest_monsoon,6,737,2021-06-27,13.5,7.477916666666666,185.386,998.9,100.0,29.6,74.81944444444444
SP-00708,FCAST-002830,North,heatwave,4,1768,2024-04-23,5.4,2.944027777777778,42.481,1001.4,64.7,36.1,74.96527777777777
SP-00708,FCAST-002831,North,tropical_cyclone,9,1171,2022-09-04,30.38,15.185555555555554,254.549,984.6,100.0,28.6,74.74444444444445
SP-00708,FCAST-002832,North,summer_storm,5,1414,2023-05-05,18.9,7.649583333333333,134.801,995.9,97.0,31.47,74.97222222222223
SP-00709,FCAST-002833,North,southwest_monsoon,6,192,2022-06-21,13.5,7.1873611111111115,185.514,999.4,99.8,29.6,75.00694444444444
SP-00709,FCAST-002834,North,heatwave,3,1194,2025-03-19,5.4,3.097361111111111,44.287,1001.2,64.4,36.1,75.11805555555556
SP-00709,FCAST-002835,North,tropical_cyclone,8,255,2022-08-23,30.38,15.84013888888889,258.427,984.4,100.0,28.6,75.23472222222222
SP-00709,FCAST-002836,North,summer_storm,4,842,2024-04-01,18.9,7.559166666666666,125.42099999999999,996.6,98.1,31.53,74.81805555555555
SP-00710,FCAST-002837,North,tropical_cyclone,11,826,2021-11-27,30.38,15.622499999999999,259.344,984.6,100.0,28.6,74.76666666666667
SP-00710,FCAST-002838,North,heatwave,3,1659,2024-03-09,5.4,3.1643055555555555,38.836,1001.8,61.7,36.1,75.1888888888889
SP-00710,FCAST-002839,North,summer_storm,5,1720,2024-05-09,18.9,8.332777777777778,138.026,995.9,97.6,31.14,75.66527777777777
SP-00710,FCAST-002840,North,southwest_monsoon,6,1406,2023-06-30,13.5,7.194444444444445,187.403,999.1,100.0,29.6,75.27777777777777
SP-00711,FCAST-002841,North,heatwave,3,1083,2022-03-08,5.4,3.0108333333333333,48.635,1001.3,62.2,36.1,75.19722222222222
SP-00711,FCAST-002842,North,summer_storm,5,786,2021-05-15,18.9,8.379722222222222,135.584,996.6,97.6,31.35,75.46111111111111
SP-00711,FCAST-002843,North,tropical_cyclone,9,2007,2024-09-17,30.38,15.431111111111111,258.014,984.4,100.0,28.6,74.98194444444444
SP-00711,FCAST-002844,North,southwest_monsoon,7,850,2021-07-18,13.5,7.061388888888889,182.385,998.2,99.3,29.6,74.92361111111111
SP-00712,FCAST-002845,North,tropical_cyclone,10,536,2021-10-13,30.38,15.464722222222223,260.629,984.5,100.0,28.6,75.08194444444445
SP-00712,FCAST-002846,North,southwest_monsoon,8,839,2022-08-12,13.5,7.241527777777778,188.4,999.0,100.0,29.6,75.38055555555555
SP-00712,FCAST-002847,North,heatwave,3,1426,2024-03-21,5.4,2.9565277777777776,45.638,1001.4,67.3,36.1,75.0625
SP-00712,FCAST-002848,North,summer_storm,5,23,2020-05-18,18.9,8.201527777777777,133.512,995.7,97.1,31.01,75.33472222222223
SP-00713,FCAST-002849,North,tropical_cyclone,9,1351,2021-09-21,30.38,15.496527777777779,258.325,983.7,100.0,28.6,75.47222222222223
SP-00713,FCAST-002850,North,heatwave,4,2281,2024-04-08,5.4,3.0877777777777777,40.542,1002.0,64.7,36.1,74.84305555555555
SP-00713,FCAST-002851,North,southwest_monsoon,6,896,2020-06-23,13.5,7.388055555555555,189.79500000000002,999.1,100.0,29.6,74.88611111111112
SP-00713,FCAST-002852,North,summer_storm,5,1962,2023-05-25,18.9,8.0125,134.185,995.9,97.8,30.83,75.14583333333333
SP-00714,FCAST-002853,North,heatwave,4,350,2019-04-06,5.4,3.1044444444444443,42.865,1002.2,63.1,36.1,75.20416666666667
SP-00714,FCAST-002854,North,tropical_cyclone,10,1641,2022-10-18,30.38,15.454722222222223,260.352,983.6,100.0,28.6,75.20972222222223
SP-00714,FCAST-002855,North,southwest_monsoon,9,2354,2024-09-30,13.5,7.111111111111111,190.841,999.3,100.0,29.6,75.14305555555556
SP-00714,FCAST-002856,North,summer_storm,4,1091,2021-04-16,18.9,7.750416666666666,130.453,996.3,98.9,30.3,74.78333333333333
SP-00715,FCAST-002857,North,southwest_monsoon,8,831,2021-08-09,13.5,7.093333333333333,188.405,999.4,100.0,29.6,75.15972222222223
SP-00715,FCAST-002858,North,summer_storm,5,372,2020-05-07,18.9,8.031944444444443,134.841,996.1,96.8,30.91,75.18472222222222
SP-00715,FCAST-002859,North,heatwave,3,1042,2022-03-08,5.4,3.036388888888889,37.409,1001.5,64.4,36.1,74.83472222222223
SP-00715,FCAST-002860,North,tropical_cyclone,10,1629,2023-10-16,30.38,15.444166666666668,259.111,984.2,100.0,28.6,75.29722222222222
SP-00716,FCAST-002861,North,southwest_monsoon,6,389,2021-06-10,13.5,7.316944444444443,189.784,998.9,99.3,29.6,74.6888888888889
SP-00716,FCAST-002862,North,tropical_cyclone,10,1256,2023-10-25,30.38,15.295,257.764,984.3,100.0,28.6,74.82499999999999
SP-00716,FCAST-002863,North,heatwave,4,1427,2024-04-13,5.4,3.283611111111111,44.283,1002.0,64.1,36.1,74.91111111111111
SP-00716,FCAST-002864,North,summer_storm,4,323,2021-04-05,18.9,8.385277777777778,136.786,995.9,98.3,31.42,74.76527777777778
SP-00717,FCAST-002865,North,heatwave,3,434,2020-03-30,5.4,3.094861111111111,43.411,1002.3,65.9,36.1,75.14444444444445
SP-00717,FCAST-002866,North,summer_storm,4,1178,2022-04-13,18.9,7.647083333333334,125.349,996.4,97.8,31.15,74.92638888888888
SP-00717,FCAST-002867,North,tropical_cyclone,11,659,2020-11-10,30.38,15.613333333333335,264.059,984.4,100.0,28.6,74.78611111111111
SP-00717,FCAST-002868,North,southwest_monsoon,9,600,2020-09-12,13.5,7.356944444444445,189.201,998.4,99.0,29.6,74.65833333333333
SP-00718,FCAST-002869,North,southwest_monsoon,9,237,2021-09-05,13.5,7.2811111111111115,188.882,998.9,99.1,29.6,74.9625
SP-00718,FCAST-002870,North,tropical_cyclone,10,284,2021-10-22,30.38,15.256805555555555,260.132,984.6,100.0,28.6,74.92083333333333
SP-00718,FCAST-002871,North,summer_storm,4,1183,2024-04-08,18.9,7.749583333333334,132.969,996.6,97.3,30.3,74.70555555555556
SP-00718,FCAST-002872,North,heatwave,4,470,2022-04-26,5.4,3.3056944444444443,41.068,1002.1,66.6,36.1,74.66944444444444
SP-00719,FCAST-002873,North,southwest_monsoon,7,1807,2024-07-19,13.5,7.365833333333334,189.215,998.7,100.0,29.6,75.08888888888889
SP-00719,FCAST-002874,North,heatwave,3,225,2020-03-20,5.4,3.0529166666666665,39.525999999999996,1002.0,65.4,36.1,74.98333333333333
SP-00719,FCAST-002875,North,summer_storm,5,1385,2023-05-24,18.9,8.114305555555555,131.477,996.0,97.6,30.7,74.63194444444444
SP-00719,FCAST-002876,North,tropical_cyclone,8,1834,2024-08-15,30.38,15.607083333333334,255.541,984.1,100.0,28.6,74.50416666666666
SP-00720,FCAST-002877,North,southwest_monsoon,7,2145,2024-07-05,13.5,7.01375,186.549,999.2,100.0,29.6,75.24166666666666
SP-00720,FCAST-002878,North,heatwave,4,975,2021-04-22,5.4,3.1341666666666668,41.256,1001.8,68.4,36.1,74.86805555555556
SP-00720,FCAST-002879,North,summer_storm,4,2077,2024-04-28,18.9,7.869027777777778,136.796,996.0,99.1,31.25,74.97916666666667
SP-00720,FCAST-002880,North,tropical_cyclone,10,1157,2021-10-21,30.38,15.230972222222224,266.715,984.3,100.0,28.6,74.95277777777778
SP-00721,FCAST-002881,North,southwest_monsoon,6,2312,2024-06-09,13.5,7.434166666666666,190.666,998.6,100.0,29.6,75.03611111111111
SP-00721,FCAST-002882,North,heatwave,3,398,2019-03-14,5.4,3.044722222222222,43.02,1002.0,66.1,36.1,74.77638888888889
SP-00721,FCAST-002883,North,summer_storm,5,1550,2022-05-09,18.9,8.066527777777777,135.214,995.8,96.9,30.92,75.025
SP-00721,FCAST-002884,North,tropical_cyclone,11,1011,2020-11-16,30.38,15.30236111111111,260.858,983.6,100.0,28.6,74.97222222222223
SP-00722,FCAST-002885,North,summer_storm,4,1643,2024-04-08,18.9,7.4376388888888885,132.12,996.0,96.1,30.89,75.16111111111111
SP-00722,FCAST-002886,North,southwest_monsoon,7,289,2020-07-24,13.5,7.528333333333332,197.774,998.5,100.0,29.6,75.19999999999999
SP-00722,FCAST-002887,North,heatwave,3,144,2020-03-01,5.4,3.2649999999999997,45.107,1002.0,64.7,36.1,75.13749999999999
SP-00722,FCAST-002888,North,tropical_cyclone,8,669,2021-08-08,30.38,15.567083333333333,255.222,984.0,100.0,28.6,74.78472222222223
SP-00723,FCAST-002889,North,tropical_cyclone,10,1371,2024-10-30,30.38,15.503194444444444,254.296,984.4,100.0,28.6,75.19999999999999
SP-00723,FCAST-002890,North,southwest_monsoon,9,236,2021-09-21,13.5,7.281944444444444,190.335,998.9,100.0,29.6,75.30694444444445
SP-00723,FCAST-002891,North,summer_storm,4,457,2022-04-30,18.9,7.718055555555556,131.087,995.6,98.0,30.42,75.09583333333333
SP-00723,FCAST-002892,North,heatwave,4,437,2022-04-10,5.4,2.9631944444444445,47.111,1001.9,64.5,36.1,74.8736111111111
SP-00724,FCAST-002893,North,tropical_cyclone,9,155,2021-09-11,30.38,15.471111111111112,261.272,984.7,100.0,28.6,75.03472222222223
SP-00724,FCAST-002894,North,southwest_monsoon,7,94,2021-07-12,13.5,7.108194444444444,181.569,998.2,100.0,29.6,75.13472222222222
SP-00724,FCAST-002895,North,summer_storm,5,774,2023-05-23,18.9,7.9775,131.354,995.8,99.2,32.08,75.53472222222223
SP-00724,FCAST-002896,North,heatwave,3,1072,2024-03-16,5.4,3.170138888888889,43.386,1001.9,64.9,36.1,75.26805555555556
SP-00725,FCAST-002897,North,heatwave,3,44,2021-03-20,5.4,2.8590277777777775,43.07,1001.5,62.2,36.1,75.48472222222222
SP-00725,FCAST-002898,North,tropical_cyclone,10,617,2022-10-14,30.38,15.674027777777777,260.488,984.4,100.0,28.6,74.60416666666667
SP-00725,FCAST-002899,North,southwest_monsoon,8,192,2021-08-15,13.5,7.353055555555555,195.005,998.5,99.9,29.6,74.74722222222222
SP-00725,FCAST-002900,North,summer_storm,5,464,2022-05-14,18.9,8.187916666666666,137.863,995.5,97.7,31.42,75.30972222222222
SP-00726,FCAST-002901,North,tropical_cyclone,8,1032,2023-08-04,30.38,15.404305555555554,257.999,983.6,100.0,28.6,75.34166666666667
SP-00726,FCAST-002902,North,heatwave,4,918,2023-04-12,5.4,3.126111111111111,40.733,1002.0,63.9,36.1,75.12222222222222
SP-00726,FCAST-002903,North,summer_storm,4,563,2022-04-22,18.9,7.986666666666666,133.73,996.3,97.0,30.98,75.10833333333333
SP-00726,FCAST-002904,North,southwest_monsoon,6,1355,2024-06-22,13.5,7.3973611111111115,191.162,999.2,99.8,29.6,74.92361111111111
SP-00727,FCAST-002905,North,heatwave,3,1403,2025-03-14,5.4,3.21875,40.144,1001.6,62.7,36.1,75.0
SP-00727,FCAST-002906,North,tropical_cyclone,8,1204,2024-08-27,30.38,15.264305555555556,259.336,984.1,100.0,28.6,74.54166666666667
SP-00727,FCAST-002907,North,southwest_monsoon,7,809,2023-07-29,13.5,7.435972222222222,190.533,999.2,99.7,29.6,74.9
SP-00727,FCAST-002908,North,summer_storm,5,1102,2024-05-17,18.9,8.029583333333333,133.759,995.5,96.9,30.54,75.12222222222222
SP-00728,FCAST-002909,North,heatwave,4,702,2023-04-09,5.4,3.2377777777777776,41.75,1001.5,63.5,36.1,75.20833333333333
SP-00728,FCAST-002910,North,southwest_monsoon,7,1164,2024-07-14,13.5,7.262222222222222,182.831,998.6,100.0,29.6,75.275
SP-00728,FCAST-002911,North,summer_storm,4,1079,2024-04-20,18.9,8.352083333333333,133.393,996.2,98.1,30.91,74.89305555555556
SP-00728,FCAST-002912,North,tropical_cyclone,10,906,2023-10-30,30.38,15.604999999999999,256.842,983.5,100.0,28.6,75.04305555555555
SP-00729,FCAST-002913,North,summer_storm,4,654,2023-04-20,18.9,8.278333333333332,134.487,995.8,96.2,31.84,74.72083333333333
SP-00729,FCAST-002914,North,southwest_monsoon,7,728,2023-07-03,13.5,7.319583333333333,182.766,999.0,97.8,29.6,74.91666666666667
SP-00729,FCAST-002915,North,heatwave,3,240,2022-03-02,5.4,3.3474999999999997,43.062,1001.7,64.6,36.1,75.02361111111111
SP-00729,FCAST-002916,North,tropical_cyclone,9,441,2022-09-19,30.38,15.289444444444444,254.948,983.6,100.0,28.6,74.68472222222222
SP-00730,FCAST-002917,North,southwest_monsoon,9,727,2021-09-13,13.5,7.325694444444443,189.413,999.1,100.0,29.6,74.94027777777778
SP-00730,FCAST-002918,North,summer_storm,5,613,2021-05-22,18.9,8.104861111111111,126.136,996.2,97.9,31.37,75.37222222222222
SP-00730,FCAST-002919,North,tropical_cyclone,11,1877,2024-11-06,30.38,15.395138888888889,254.916,984.3,100.0,28.6,75.39861111111111
SP-00730,FCAST-002920,North,heatwave,4,225,2020-04-29,5.4,3.2206944444444443,48.719,1001.3,63.5,36.1,74.58888888888889
SP-00731,FCAST-002921,North,heatwave,4,1667,2024-04-10,5.4,3.282361111111111,47.225,1002.1,61.6,36.1,75.30416666666666
SP-00731,FCAST-002922,North,southwest_monsoon,8,695,2021-08-12,13.5,7.016805555555555,185.493,998.1,100.0,29.6,75.02083333333333
SP-00731,FCAST-002923,North,summer_storm,5,235,2020-05-09,18.9,8.07638888888889,131.919,995.9,97.8,30.3,74.41388888888889
SP-00731,FCAST-002924,North,tropical_cyclone,8,333,2020-08-15,30.38,15.326944444444443,256.308,984.5,100.0,28.6,75.2125
SP-00732,FCAST-002925,North,southwest_monsoon,6,355,2022-06-01,13.5,7.4141666666666675,194.863,998.6,100.0,29.6,75.00833333333334
SP-00732,FCAST-002926,North,summer_storm,4,318,2022-04-25,18.9,7.925833333333333,130.884,995.9,97.9,31.12,74.73055555555555
SP-00732,FCAST-002927,North,heatwave,3,1373,2025-03-15,5.4,3.2180555555555554,36.021,1001.3,67.3,36.1,75.40694444444445
SP-00732,FCAST-002928,North,tropical_cyclone,8,62,2021-08-12,30.38,15.351666666666667,252.175,984.5,100.0,28.6,74.97361111111111
SP-00733,FCAST-002929,North,heatwave,3,2302,2025-03-09,5.4,3.0593055555555555,44.135,1001.7,62.5,36.1,74.60972222222222
SP-00733,FCAST-002930,North,summer_storm,5,541,2020-05-13,18.9,7.93986111111111,129.023,996.5,99.8,31.84,74.73888888888888
SP-00733,FCAST-002931,North,tropical_cyclone,10,2156,2024-10-14,30.38,15.481250000000001,258.05,984.1,100.0,28.6,74.58888888888889
SP-00733,FCAST-002932,North,southwest_monsoon,8,1362,2022-08-12,13.5,7.235138888888888,189.376,998.3,100.0,29.6,75.10972222222222
SP-00734,FCAST-002933,North,southwest_monsoon,8,561,2021-08-19,13.5,7.319999999999999,187.034,998.7,100.0,29.6,75.34444444444445
SP-00734,FCAST-002934,North,summer_storm,5,1202,2023-05-22,18.9,8.065138888888889,131.69,995.8,97.3,31.28,75.22638888888889
SP-00734,FCAST-002935,North,heatwave,3,1861,2025-03-11,5.4,3.211388888888889,38.319,1001.7,63.0,36.1,74.80138888888888
SP-00734,FCAST-002936,North,tropical_cyclone,8,1652,2024-08-14,30.38,15.431527777777777,249.95,983.9,100.0,28.6,75.30000000000001
SP-00735,FCAST-002937,North,southwest_monsoon,9,319,2022-09-01,13.5,7.177638888888889,189.889,998.7,97.7,29.6,75.27083333333333
SP-00735,FCAST-002938,North,heatwave,3,148,2022-03-14,5.4,3.146111111111111,42.366,1002.1,62.7,36.1,74.88194444444444
SP-00735,FCAST-002939,North,summer_storm,5,939,2024-05-13,18.9,7.825694444444445,129.165,996.1,97.1,30.88,74.80555555555556
SP-00735,FCAST-002940,North,tropical_cyclone,11,393,2022-11-14,30.38,15.506527777777778,253.243,983.8,100.0,28.6,75.13194444444444
SP-00736,FCAST-002941,North,tropical_cyclone,8,863,2020-08-13,30.38,15.770138888888889,254.539,984.3,100.0,28.6,75.11111111111111
SP-00736,FCAST-002942,North,heatwave,3,2187,2024-03-29,5.4,3.1518055555555557,41.279,1001.8,66.1,36.1,75.21805555555555
SP-00736,FCAST-002943,North,summer_storm,4,1848,2023-04-25,18.9,7.938194444444444,130.867,996.4,98.3,30.99,75.18472222222222
SP-00736,FCAST-002944,North,southwest_monsoon,7,1925,2023-07-11,13.5,7.154027777777778,191.617,998.6,99.6,29.6,74.80555555555556
SP-00737,FCAST-002945,North,southwest_monsoon,8,1008,2024-08-07,13.5,7.189027777777778,188.445,999.6,99.1,29.6,74.86527777777778
SP-00737,FCAST-002946,North,heatwave,3,870,2024-03-22,5.4,3.2137499999999997,45.196,1001.9,65.5,36.1,75.14305555555556
SP-00737,FCAST-002947,North,summer_storm,5,927,2024-05-18,18.9,7.760555555555555,132.51,996.3,97.3,31.14,74.80000000000001
SP-00737,FCAST-002948,North,tropical_cyclone,9,1058,2024-09-26,30.38,15.336388888888889,253.312,984.1,100.0,28.6,75.18472222222222
SP-00738,FCAST-002949,North,heatwave,4,433,2021-04-20,5.4,3.219861111111111,45.294,1001.8,61.6,36.1,75.32222222222222
SP-00738,FCAST-002950,North,summer_storm,4,1151,2023-04-08,18.9,8.039305555555556,137.679,996.7,97.2,31.22,74.9375
SP-00738,FCAST-002951,North,southwest_monsoon,8,903,2022-08-03,13.5,7.12125,187.21,999.3,98.4,29.6,74.82083333333334
SP-00738,FCAST-002952,North,tropical_cyclone,10,1345,2023-10-19,30.38,15.639444444444443,259.527,984.2,100.0,28.6,75.36388888888888
SP-00739,FCAST-002953,North,heatwave,3,2495,2025-03-22,5.4,3.178472222222222,37.767,1001.7,63.3,36.1,75.57499999999999
SP-00739,FCAST-002954,North,summer_storm,5,719,2020-05-11,18.9,7.831666666666667,141.411,996.2,98.2,31.33,75.11805555555556
SP-00739,FCAST-002955,North,tropical_cyclone,10,2334,2024-10-12,30.38,15.585972222222223,258.745,984.5,100.0,28.6,75.30000000000001
SP-00739,FCAST-002956,North,southwest_monsoon,8,442,2019-08-08,13.5,7.467361111111111,192.333,998.4,100.0,29.6,75.49166666666666
SP-00740,FCAST-002957,North,tropical_cyclone,8,368,2020-08-04,30.38,15.67486111111111,257.14,984.4,100.0,28.6,74.91111111111111
SP-00740,FCAST-002958,North,southwest_monsoon,9,48,2019-09-19,13.5,7.209444444444445,183.637,998.6,100.0,29.6,74.975
SP-00740,FCAST-002959,North,summer_storm,5,290,2020-05-18,18.9,8.03361111111111,138.01,996.1,99.0,30.32,74.94305555555555
SP-00740,FCAST-002960,North,heatwave,4,270,2020-04-28,5.4,2.94875,45.918,1001.5,64.1,36.1,75.03888888888889
SP-00741,FCAST-002961,North,tropical_cyclone,10,1756,2023-10-08,30.38,15.272083333333333,261.01,983.5,100.0,28.6,74.83333333333333
SP-00741,FCAST-002962,North,summer_storm,4,1217,2022-04-17,18.9,7.765138888888889,134.537,996.2,98.2,31.83,75.07777777777778
SP-00741,FCAST-002963,North,southwest_monsoon,9,1361,2022-09-08,13.5,7.366666666666666,190.126,998.6,100.0,29.6,74.55972222222222
SP-00741,FCAST-002964,North,heatwave,3,444,2020-03-05,5.4,3.0908333333333333,46.085,1001.7,65.1,36.1,75.06805555555555
SP-00742,FCAST-002965,North,tropical_cyclone,10,423,2020-10-06,30.38,15.364444444444445,253.96099999999998,984.4,100.0,28.6,74.89166666666667
SP-00742,FCAST-002966,North,heatwave,3,1680,2024-03-16,5.4,3.2981944444444444,44.342,1001.7,62.7,36.1,75.09583333333333
SP-00742,FCAST-002967,North,southwest_monsoon,8,1116,2022-08-30,13.5,7.545277777777778,193.113,999.1,98.1,29.6,74.84027777777777
SP-00742,FCAST-002968,North,summer_storm,4,1355,2023-04-26,18.9,8.316666666666666,137.677,996.1,97.4,31.46,74.99722222222222
SP-00743,FCAST-002969,North,summer_storm,5,1190,2023-05-19,18.9,7.877777777777778,126.521,996.0,98.5,31.07,75.07777777777778
SP-00743,FCAST-002970,North,southwest_monsoon,6,856,2022-06-19,13.5,7.305833333333333,191.46,999.3,100.0,29.6,74.97083333333333
SP-00743,FCAST-002971,North,heatwave,3,757,2022-03-12,5.4,3.1654166666666668,48.001,1001.3,63.2,36.1,74.83333333333333
SP-00743,FCAST-002972,North,tropical_cyclone,11,1374,2023-11-19,30.38,15.31625,258.949,984.1,100.0,28.6,75.00277777777778
SP-00744,FCAST-002973,North,southwest_monsoon,7,1372,2022-07-23,13.5,7.381666666666667,194.579,998.7,99.9,29.6,75.15138888888889
SP-00744,FCAST-002974,North,tropical_cyclone,9,342,2019-09-27,30.38,15.708055555555555,258.717,984.3,100.0,28.6,75.25694444444444
SP-00744,FCAST-002975,North,summer_storm,5,2041,2024-05-22,18.9,7.970000000000001,134.857,996.9,98.3,30.33,74.83888888888889
SP-00744,FCAST-002976,North,heatwave,3,2346,2025-03-23,5.4,3.0101388888888887,47.159,1001.3,62.9,36.1,74.84861111111111
SP-00745,FCAST-002977,North,summer_storm,5,296,2020-05-31,18.9,7.94861111111111,131.576,996.7,96.8,31.43,75.30277777777778
SP-00745,FCAST-002978,North,tropical_cyclone,9,763,2021-09-10,30.38,15.321944444444446,259.769,984.0,100.0,28.6,74.95277777777778
SP-00745,FCAST-002979,North,southwest_monsoon,7,708,2021-07-17,13.5,7.048055555555555,189.113,999.1,100.0,29.6,75.18194444444445
SP-00745,FCAST-002980,North,heatwave,4,967,2022-04-02,5.4,3.0516666666666667,41.004,1002.0,62.0,36.1,75.44305555555555
SP-00746,FCAST-002981,North,southwest_monsoon,7,1270,2024-07-05,13.5,7.359166666666667,186.882,999.2,100.0,29.6,74.85555555555555
SP-00746,FCAST-002982,North,heatwave,3,1524,2025-03-16,5.4,3.270972222222222,41.926,1001.7,64.3,36.1,75.275
SP-00746,FCAST-002983,North,summer_storm,4,1191,2024-04-17,18.9,8.339861111111112,129.93,996.0,97.4,31.28,75.17222222222222
