span_id,line_id,tower_id,voltage_kv,region,component,installation_date,maintenance_date,maintenance_period_days,event_occurred,HI_score_last,HI_class_last,HI_trend_per_year,lightning_strikes_1km_annual,lightning_strikes_5km_annual,max_peak_current_kA,lightning_flash_density,lightning_caused_trip,avg_rainfall_mm_year,max_wind_speed_ms,avg_wind_speed_ms,avg_humidity_pct,avg_temperature_c,max_temperature_c,temp_fluctuation_c,pm25_annual_avg,pm25_exceedance_days,coastal_proximity,pollution_severity,row_width_m,encroachment_events_total,encroachment_severity,vegetation_encroachment,structure_encroachment,encroachment_caused_trip,last_vegetation_cut_days,total_outage_events,fault_type_most_common,transient_faults,permanent_faults,mttr_hours,fault_to_failure_flag,failure_mode
SP-01042,LINE-C1,202,500,Central,Insulator,2020-01-29,,1888,0,3.41,HI3,0.6592,6.3,21.9,17.2,12.23,1,1543.0,15.7,2.3,85.7,31.4,38.7,11.9,35.6,0,near_coast,c,25,3,minor,0,0,0,294,1,lightning,0,1,15.6,0,
SP-01042,LINE-C1,202,500,Central,Fittings,2020-01-29,,1888,0,2.99,HI2,0.578,6.3,21.9,17.2,12.23,0,1543.0,15.7,2.3,85.7,31.4,38.7,11.9,35.6,0,near_coast,c,25,3,minor,0,0,0,294,1,vegetation,0,1,5.0,0,
SP-01042,LINE-C1,202,500,Central,Arrester,2020-01-29,,1888,0,3.66,HI3,0.7076,6.3,21.9,17.2,12.23,1,1543.0,15.7,2.3,85.7,31.4,38.7,11.9,35.6,0,near_coast,c,25,3,minor,0,0,0,294,1,vegetation,0,1,49.1,0,
SP-01043,LINE-C1,203,500,Central,Conductor,2020-06-22,,1743,0,5.0,HI5,1.047,11.7,62.3,43.5,18.49,0,1481.2,20.3,3.3,77.0,31.9,38.2,10.3,45.1,25,near_coast,c,25,3,minor,0,0,0,505,1,overload,0,1,5.8,0,
SP-01043,LINE-C1,203,500,Central,Damper,2020-06-22,,1743,0,5.0,HI5,1.047,11.7,62.3,43.5,18.49,2,1481.2,20.3,3.3,77.0,31.9,38.2,10.3,45.1,25,near_coast,c,25,3,minor,0,0,0,505,1,lightning,0,1,20.8,0,
SP-01043,LINE-C1,203,500,Central,Spacer,2020-06-22,,1743,0,2.39,HI2,0.5005,11.7,62.3,43.5,18.49,1,1481.2,20.3,3.3,77.0,31.9,38.2,10.3,45.1,25,near_coast,c,25,3,minor,0,0,0,505,2,equipment_failure,1,1,7.1,0,
SP-01043,LINE-C1,203,500,Central,Insulator,2020-06-22,,1743,0,5.0,HI5,1.047,11.7,62.3,43.5,18.49,3,1481.2,20.3,3.3,77.0,31.9,38.2,10.3,45.1,25,near_coast,c,25,3,minor,0,0,0,505,1,lightning,0,1,25.1,0,
SP-01043,LINE-C1,203,500,Central,Fittings,2020-06-22,,1743,0,1.75,HI1,0.3665,11.7,62.3,43.5,18.49,1,1481.2,20.3,3.3,77.0,31.9,38.2,10.3,45.1,25,near_coast,c,25,3,minor,0,0,0,505,1,unknown,0,1,8.2,0,
SP-01043,LINE-C1,203,500,Central,Arrester,2020-06-22,2022-03-14,630,1,5.0,HI5,2.8968,11.7,62.3,43.5,18.49,1,1481.2,20.3,3.3,77.0,31.9,38.2,10.3,45.1,25,near_coast,c,25,3,minor,0,0,0,505,4,overload,2,2,47.2,1,lightning_damage
SP-01044,LINE-C1,204,500,Central,Conductor,2021-01-18,,1533,0,4.39,HI4,1.0452,6.7,40.1,48.9,16.51,3,1430.6,15.4,4.8,79.9,34.8,41.3,11.7,18.1,0,near_coast,c,50,0,none,0,0,0,488,0,lightning,0,0,8.1,0,
SP-01044,LINE-C1,204,500,Central,Damper,2021-01-18,2022-06-29,527,1,5.0,HI5,3.463,6.7,40.1,48.9,16.51,1,1430.6,15.4,4.8,79.9,34.8,41.3,11.7,18.1,0,near_coast,c,50,0,none,0,0,0,488,5,equipment_failure,2,3,13.6,1,wind_damage
SP-01044,LINE-C1,204,500,Central,Spacer,2021-01-18,,1533,0,3.74,HI3,0.8905,6.7,40.1,48.9,16.51,1,1430.6,15.4,4.8,79.9,34.8,41.3,11.7,18.1,0,near_coast,c,50,0,none,0,0,0,488,0,overload,0,0,24.7,0,
SP-01044,LINE-C1,204,500,Central,Insulator,2021-01-18,,1533,0,3.67,HI3,0.8738,6.7,40.1,48.9,16.51,3,1430.6,15.4,4.8,79.9,34.8,41.3,11.7,18.1,0,near_coast,c,50,0,none,0,0,0,488,0,vegetation,0,0,25.5,0,
SP-01044,LINE-C1,204,500,Central,Fittings,2021-01-18,,1533,0,2.4,HI2,0.5714,6.7,40.1,48.9,16.51,1,1430.6,15.4,4.8,79.9,34.8,41.3,11.7,18.1,0,near_coast,c,50,0,none,0,0,0,488,3,lightning,1,2,15.0,0,
SP-01044,LINE-C1,204,500,Central,Arrester,2021-01-18,,1533,0,4.87,HI4,1.1595,6.7,40.1,48.9,16.51,2,1430.6,15.4,4.8,79.9,34.8,41.3,11.7,18.1,0,near_coast,c,50,0,none,0,0,0,488,1,overload,0,1,14.5,0,
SP-01045,LINE-C1,205,500,Central,Conductor,2020-10-03,,1640,0,3.59,HI3,0.799,8.4,29.2,33.3,17.78,3,1501.4,20.1,4.6,80.1,34.6,38.6,10.8,38.8,3,near_coast,c,50,0,none,0,0,0,663,1,lightning,0,1,4.4,0,
SP-01045,LINE-C1,205,500,Central,Damper,2020-10-03,,1640,0,3.19,HI3,0.71,8.4,29.2,33.3,17.78,2,1501.4,20.1,4.6,80.1,34.6,38.6,10.8,38.8,3,near_coast,c,50,0,none,0,0,0,663,1,equipment_failure,0,1,16.6,0,
SP-01045,LINE-C1,205,500,Central,Spacer,2020-10-03,,1640,0,2.01,HI2,0.4473,8.4,29.2,33.3,17.78,2,1501.4,20.1,4.6,80.1,34.6,38.6,10.8,38.8,3,near_coast,c,50,0,none,0,0,0,663,2,wind,1,1,31.6,0,
SP-01045,LINE-C1,205,500,Central,Insulator,2020-10-03,,1640,0,2.69,HI2,0.5987,8.4,29.2,33.3,17.78,2,1501.4,20.1,4.6,80.1,34.6,38.6,10.8,38.8,3,near_coast,c,50,0,none,0,0,0,663,2,equipment_failure,1,1,31.1,0,
SP-01045,LINE-C1,205,500,Central,Fittings,2020-10-03,,1640,0,3.07,HI3,0.6833,8.4,29.2,33.3,17.78,4,1501.4,20.1,4.6,80.1,34.6,38.6,10.8,38.8,3,near_coast,c,50,0,none,0,0,0,663,2,wind,1,1,2.2,0,
SP-01045,LINE-C1,205,500,Central,Arrester,2020-10-03,,1640,0,4.83,HI4,1.075,8.4,29.2,33.3,17.78,2,1501.4,20.1,4.6,80.1,34.6,38.6,10.8,38.8,3,near_coast,c,50,0,none,0,0,0,663,2,vegetation,1,1,6.3,0,
SP-01046,LINE-C1,206,500,Central,Conductor,2021-03-26,,1466,0,3.27,HI3,0.8142,7.2,24.7,48.7,15.05,2,1285.4,21.5,2.0,84.7,31.8,40.3,13.8,31.5,0,near_coast,c,20,22,severe,1,0,5,163,1,lightning,0,1,8.6,0,
SP-01046,LINE-C1,206,500,Central,Damper,2021-03-26,,1466,0,5.0,HI5,1.2449,7.2,24.7,48.7,15.05,1,1285.4,21.5,2.0,84.7,31.8,40.3,13.8,31.5,0,near_coast,c,20,22,severe,1,0,5,163,0,equipment_failure,0,0,22.0,0,
SP-01046,LINE-C1,206,500,Central,Spacer,2021-03-26,,1466,0,1.8,HI1,0.4482,7.2,24.7,48.7,15.05,1,1285.4,21.5,2.0,84.7,31.8,40.3,13.8,31.5,0,near_coast,c,20,22,severe,1,0,5,163,1,equipment_failure,0,1,8.3,0,
SP-01046,LINE-C1,206,500,Central,Insulator,2021-03-26,,1466,0,4.03,HI4,1.0034,7.2,24.7,48.7,15.05,1,1285.4,21.5,2.0,84.7,31.8,40.3,13.8,31.5,0,near_coast,c,20,22,severe,1,0,5,163,1,vegetation,0,1,8.5,0,
SP-01046,LINE-C1,206,500,Central,Fittings,2021-03-26,,1466,0,1.39,HI1,0.3461,7.2,24.7,48.7,15.05,3,1285.4,21.5,2.0,84.7,31.8,40.3,13.8,31.5,0,near_coast,c,20,22,severe,1,0,5,163,1,vegetation,0,1,5.0,0,
SP-01046,LINE-C1,206,500,Central,Arrester,2021-03-26,,1466,0,3.45,HI3,0.859,7.2,24.7,48.7,15.05,2,1285.4,21.5,2.0,84.7,31.8,40.3,13.8,31.5,0,near_coast,c,20,22,severe,1,0,5,163,0,lightning,0,0,10.6,0,
SP-01047,LINE-C1,207,500,Central,Conductor,2021-10-08,,1270,0,1.24,HI1,0.3564,10.6,38.4,55.4,18.56,2,1272.2,27.4,3.5,72.4,28.2,38.8,12.3,23.2,0,near_coast,c,30,12,severe,1,0,1,700,1,wind,0,1,13.7,0,
SP-01047,LINE-C1,207,500,Central,Damper,2021-10-08,,1270,0,2.91,HI2,0.8363,10.6,38.4,55.4,18.56,2,1272.2,27.4,3.5,72.4,28.2,38.8,12.3,23.2,0,near_coast,c,30,12,severe,1,0,1,700,0,wind,0,0,6.0,0,
SP-01047,LINE-C1,207,500,Central,Spacer,2021-10-08,2024-10-17,1105,1,5.0,HI5,1.6516,10.6,38.4,55.4,18.56,1,1272.2,27.4,3.5,72.4,28.2,38.8,12.3,23.2,0,near_coast,c,30,12,severe,1,0,1,700,2,wind,1,1,3.1,1,mechanical_fatigue
SP-01047,LINE-C1,207,500,Central,Insulator,2021-10-08,,1270,0,2.72,HI2,0.7817,10.6,38.4,55.4,18.56,2,1272.2,27.4,3.5,72.4,28.2,38.8,12.3,23.2,0,near_coast,c,30,12,severe,1,0,1,700,1,vegetation,0,1,9.1,0,
SP-01047,LINE-C1,207,500,Central,Fittings,2021-10-08,,1270,0,1.29,HI1,0.3707,10.6,38.4,55.4,18.56,1,1272.2,27.4,3.5,72.4,28.2,38.8,12.3,23.2,0,near_coast,c,30,12,severe,1,0,1,700,1,unknown,0,1,20.3,0,
SP-01047,LINE-C1,207,500,Central,Arrester,2021-10-08,,1270,0,5.0,HI5,1.437,10.6,38.4,55.4,18.56,2,1272.2,27.4,3.5,72.4,28.2,38.8,12.3,23.2,0,near_coast,c,30,12,severe,1,0,1,700,0,lightning,0,0,14.6,0,
SP-01048,LINE-C1,208,500,Central,Conductor,2019-11-21,,1957,0,2.6,HI2,0.4849,7.0,39.3,34.1,18.78,4,1508.4,19.8,2.8,73.6,33.3,40.7,13.4,31.0,0,near_coast,c,50,5,moderate,1,0,0,528,3,vegetation,2,1,17.1,0,
SP-01048,LINE-C1,208,500,Central,Damper,2019-11-21,,1957,0,3.91,HI3,0.7293,7.0,39.3,34.1,18.78,1,1508.4,19.8,2.8,73.6,33.3,40.7,13.4,31.0,0,near_coast,c,50,5,moderate,1,0,0,528,0,wind,0,0,21.3,0,
SP-01048,LINE-C1,208,500,Central,Spacer,2019-11-21,,1957,0,4.32,HI4,0.8057,7.0,39.3,34.1,18.78,4,1508.4,19.8,2.8,73.6,33.3,40.7,13.4,31.0,0,near_coast,c,50,5,moderate,1,0,0,528,1,vegetation,0,1,6.7,0,
SP-01048,LINE-C1,208,500,Central,Insulator,2019-11-21,,1957,0,3.29,HI3,0.6136,7.0,39.3,34.1,18.78,1,1508.4,19.8,2.8,73.6,33.3,40.7,13.4,31.0,0,near_coast,c,50,5,moderate,1,0,0,528,4,vegetation,2,2,72.0,0,
SP-01048,LINE-C1,208,500,Central,Fittings,2019-11-21,,1957,0,2.89,HI2,0.539,7.0,39.3,34.1,18.78,1,1508.4,19.8,2.8,73.6,33.3,40.7,13.4,31.0,0,near_coast,c,50,5,moderate,1,0,0,528,3,vegetation,1,2,14.1,0,
SP-01048,LINE-C1,208,500,Central,Arrester,2019-11-21,,1957,0,5.0,HI5,0.9325,7.0,39.3,34.1,18.78,3,1508.4,19.8,2.8,73.6,33.3,40.7,13.4,31.0,0,near_coast,c,50,5,moderate,1,0,0,528,1,lightning,0,1,13.0,0,
SP-01049,LINE-C1,209,500,Central,Conductor,2021-03-12,,1480,0,2.38,HI2,0.587,6.8,24.1,19.3,10.66,2,1260.8,13.0,2.2,82.8,29.8,40.6,11.4,21.3,0,near_coast,c,20,3,minor,0,0,0,644,0,lightning,0,0,13.8,0,
SP-01049,LINE-C1,209,500,Central,Damper,2021-03-12,,1480,0,1.97,HI1,0.4858,6.8,24.1,19.3,10.66,1,1260.8,13.0,2.2,82.8,29.8,40.6,11.4,21.3,0,near_coast,c,20,3,minor,0,0,0,644,0,overload,0,0,9.2,0,
SP-01049,LINE-C1,209,500,Central,Spacer,2021-03-12,,1480,0,1.8,HI1,0.4439,6.8,24.1,19.3,10.66,1,1260.8,13.0,2.2,82.8,29.8,40.6,11.4,21.3,0,near_coast,c,20,3,minor,0,0,0,644,0,wind,0,0,6.4,0,
SP-01049,LINE-C1,209,500,Central,Insulator,2021-03-12,,1480,0,5.0,HI5,1.2331,6.8,24.1,19.3,10.66,1,1260.8,13.0,2.2,82.8,29.8,40.6,11.4,21.3,0,near_coast,c,20,3,minor,0,0,0,644,3,lightning,1,2,16.7,0,
SP-01049,LINE-C1,209,500,Central,Fittings,2021-03-12,,1480,0,1.44,HI1,0.3551,6.8,24.1,19.3,10.66,0,1260.8,13.0,2.2,82.8,29.8,40.6,11.4,21.3,0,near_coast,c,20,3,minor,0,0,0,644,0,equipment_failure,0,0,12.5,0,
SP-01049,LINE-C1,209,500,Central,Arrester,2021-03-12,,1480,0,2.83,HI2,0.6979,6.8,24.1,19.3,10.66,1,1260.8,13.0,2.2,82.8,29.8,40.6,11.4,21.3,0,near_coast,c,20,3,minor,0,0,0,644,1,lightning,0,1,22.1,0,
SP-01050,LINE-C1,210,500,Central,Conductor,2020-11-03,,1609,0,1.49,HI1,0.338,5.5,19.0,18.2,13.87,2,1588.7,20.6,4.0,78.3,34.5,39.8,12.9,15.2,0,near_coast,c,25,15,severe,1,1,0,68,1,lightning,0,1,57.9,0,
SP-01050,LINE-C1,210,500,Central,Damper,2020-11-03,,1609,0,5.0,HI5,1.1342,5.5,19.0,18.2,13.87,2,1588.7,20.6,4.0,78.3,34.5,39.8,12.9,15.2,0,near_coast,c,25,15,severe,1,1,0,68,1,unknown,0,1,10.3,0,
SP-01050,LINE-C1,210,500,Central,Spacer,2020-11-03,,1609,0,2.34,HI2,0.5308,5.5,19.0,18.2,13.87,2,1588.7,20.6,4.0,78.3,34.5,39.8,12.9,15.2,0,near_coast,c,25,15,severe,1,1,0,68,2,equipment_failure,1,1,20.2,0,
SP-01050,LINE-C1,210,500,Central,Insulator,2020-11-03,,1609,0,3.24,HI3,0.735,5.5,19.0,18.2,13.87,0,1588.7,20.6,4.0,78.3,34.5,39.8,12.9,15.2,0,near_coast,c,25,15,severe,1,1,0,68,1,equipment_failure,0,1,34.2,0,
SP-01050,LINE-C1,210,500,Central,Fittings,2020-11-03,,1609,0,1.24,HI1,0.2813,5.5,19.0,18.2,13.87,1,1588.7,20.6,4.0,78.3,34.5,39.8,12.9,15.2,0,near_coast,c,25,15,severe,1,1,0,68,3,vegetation,1,2,8.5,0,
SP-01050,LINE-C1,210,500,Central,Arrester,2020-11-03,2021-11-03,365,1,5.0,HI5,5.0,5.5,19.0,18.2,13.87,2,1588.7,20.6,4.0,78.3,34.5,39.8,12.9,15.2,0,near_coast,c,25,15,severe,1,1,0,68,2,vegetation,1,1,2.4,1,lightning_damage
SP-01051,LINE-C2,1,230,Central,Conductor,2020-07-13,,1722,0,1.8,HI1,0.3815,10.3,52.6,53.8,13.54,1,1405.5,25.3,3.6,87.6,30.9,39.4,12.5,35.5,0,near_coast,c,40,0,none,0,0,0,184,1,lightning,0,1,8.0,0,
SP-01051,LINE-C2,1,230,Central,Damper,2020-07-13,,1722,0,5.0,HI5,1.0598,10.3,52.6,53.8,13.54,1,1405.5,25.3,3.6,87.6,30.9,39.4,12.5,35.5,0,near_coast,c,40,0,none,0,0,0,184,0,wind,0,0,10.3,0,
SP-01051,LINE-C2,1,230,Central,Spacer,2020-07-13,,1722,0,2.56,HI2,0.5426,10.3,52.6,53.8,13.54,1,1405.5,25.3,3.6,87.6,30.9,39.4,12.5,35.5,0,near_coast,c,40,0,none,0,0,0,184,0,wind,0,0,13.3,0,
SP-01051,LINE-C2,1,230,Central,Insulator,2020-07-13,,1722,0,4.25,HI4,0.9008,10.3,52.6,53.8,13.54,2,1405.5,25.3,3.6,87.6,30.9,39.4,12.5,35.5,0,near_coast,c,40,0,none,0,0,0,184,1,lightning,0,1,8.2,0,
SP-01051,LINE-C2,1,230,Central,Fittings,2020-07-13,,1722,0,3.62,HI3,0.7673,10.3,52.6,53.8,13.54,2,1405.5,25.3,3.6,87.6,30.9,39.4,12.5,35.5,0,near_coast,c,40,0,none,0,0,0,184,2,lightning,1,1,8.1,0,
SP-01051,LINE-C2,1,230,Central,Arrester,2020-07-13,,1722,0,5.0,HI5,1.0598,10.3,52.6,53.8,13.54,1,1405.5,25.3,3.6,87.6,30.9,39.4,12.5,35.5,0,near_coast,c,40,0,none,0,0,0,184,0,wind,0,0,18.3,0,
SP-01052,LINE-C2,2,230,Central,Conductor,2019-01-12,2023-09-17,1709,1,5.0,HI5,1.0679,6.8,24.5,48.7,13.15,2,1245.0,26.5,2.2,78.1,28.1,38.9,13.7,37.3,0,near_coast,c,25,11,moderate,1,0,2,574,2,unknown,1,1,14.3,1,mechanical_fatigue
SP-01052,LINE-C2,2,230,Central,Damper,2019-01-12,2022-06-26,1261,1,5.0,HI5,1.4473,6.8,24.5,48.7,13.15,1,1245.0,26.5,2.2,78.1,28.1,38.9,13.7,37.3,0,near_coast,c,25,11,moderate,1,0,2,574,2,wind,1,1,11.2,1,mechanical_fatigue
SP-01052,LINE-C2,2,230,Central,Spacer,2019-01-12,2020-07-29,564,1,5.0,HI5,3.2358,6.8,24.5,48.7,13.15,1,1245.0,26.5,2.2,78.1,28.1,38.9,13.7,37.3,0,near_coast,c,25,11,moderate,1,0,2,574,4,vegetation,2,2,9.3,1,end_of_life
SP-01052,LINE-C2,2,230,Central,Insulator,2019-01-12,,2270,0,5.0,HI5,0.804,6.8,24.5,48.7,13.15,1,1245.0,26.5,2.2,78.1,28.1,38.9,13.7,37.3,0,near_coast,c,25,11,moderate,1,0,2,574,0,overload,0,0,6.4,0,
SP-01052,LINE-C2,2,230,Central,Fittings,2019-01-12,2020-01-12,365,1,5.0,HI5,5.0,6.8,24.5,48.7,13.15,1,1245.0,26.5,2.2,78.1,28.1,38.9,13.7,37.3,0,near_coast,c,25,11,moderate,1,0,2,574,5,equipment_failure,2,3,5.6,1,corrosion
SP-01052,LINE-C2,2,230,Central,Arrester,2019-01-12,,2270,0,4.49,HI4,0.722,6.8,24.5,48.7,13.15,1,1245.0,26.5,2.2,78.1,28.1,38.9,13.7,37.3,0,near_coast,c,25,11,moderate,1,0,2,574,3,lightning,1,2,3.0,0,
SP-01053,LINE-C2,3,230,Central,Conductor,2020-04-19,,1807,0,3.1,HI3,0.6262,9.3,43.9,20.1,16.86,1,1284.4,13.2,2.3,83.0,33.5,38.2,13.1,27.7,0,near_coast,c,30,0,none,0,0,0,499,0,equipment_failure,0,0,16.7,0,
SP-01053,LINE-C2,3,230,Central,Damper,2020-04-19,,1807,0,5.0,HI5,1.01,9.3,43.9,20.1,16.86,3,1284.4,13.2,2.3,83.0,33.5,38.2,13.1,27.7,0,near_coast,c,30,0,none,0,0,0,499,1,wind,0,1,14.9,0,
SP-01053,LINE-C2,3,230,Central,Spacer,2020-04-19,,1807,0,2.29,HI2,0.4626,9.3,43.9,20.1,16.86,2,1284.4,13.2,2.3,83.0,33.5,38.2,13.1,27.7,0,near_coast,c,30,0,none,0,0,0,499,1,lightning,0,1,20.5,0,
SP-01053,LINE-C2,3,230,Central,Insulator,2020-04-19,,1807,0,3.68,HI3,0.7433,9.3,43.9,20.1,16.86,3,1284.4,13.2,2.3,83.0,33.5,38.2,13.1,27.7,0,near_coast,c,30,0,none,0,0,0,499,1,lightning,0,1,12.7,0,
SP-01053,LINE-C2,3,230,Central,Fittings,2020-04-19,,1807,0,3.28,HI3,0.6625,9.3,43.9,20.1,16.86,3,1284.4,13.2,2.3,83.0,33.5,38.2,13.1,27.7,0,near_coast,c,30,0,none,0,0,0,499,0,unknown,0,0,11.7,0,
SP-01053,LINE-C2,3,230,Central,Arrester,2020-04-19,,1807,0,5.0,HI5,1.01,9.3,43.9,20.1,16.86,2,1284.4,13.2,2.3,83.0,33.5,38.2,13.1,27.7,0,near_coast,c,30,0,none,0,0,0,499,1,lightning,0,1,2.6,0,
SP-01054,LINE-C2,4,230,Central,Conductor,2019-06-04,,2127,0,3.47,HI3,0.5955,6.2,28.2,42.6,18.0,1,1434.1,25.0,4.5,81.3,34.8,38.0,9.9,29.0,0,near_coast,c,50,29,severe,1,0,2,451,0,overload,0,0,65.8,0,
SP-01054,LINE-C2,4,230,Central,Damper,2019-06-04,,2127,0,3.23,HI3,0.5543,6.2,28.2,42.6,18.0,3,1434.1,25.0,4.5,81.3,34.8,38.0,9.9,29.0,0,near_coast,c,50,29,severe,1,0,2,451,1,wind,0,1,4.2,0,
SP-01054,LINE-C2,4,230,Central,Spacer,2019-06-04,,2127,0,5.0,HI5,0.858,6.2,28.2,42.6,18.0,2,1434.1,25.0,4.5,81.3,34.8,38.0,9.9,29.0,0,near_coast,c,50,29,severe,1,0,2,451,0,vegetation,0,0,7.0,0,
SP-01054,LINE-C2,4,230,Central,Insulator,2019-06-04,,2127,0,5.0,HI5,0.858,6.2,28.2,42.6,18.0,1,1434.1,25.0,4.5,81.3,34.8,38.0,9.9,29.0,0,near_coast,c,50,29,severe,1,0,2,451,1,vegetation,0,1,1.8,0,
SP-01054,LINE-C2,4,230,Central,Fittings,2019-06-04,,2127,0,2.22,HI2,0.381,6.2,28.2,42.6,18.0,3,1434.1,25.0,4.5,81.3,34.8,38.0,9.9,29.0,0,near_coast,c,50,29,severe,1,0,2,451,0,overload,0,0,3.4,0,
SP-01054,LINE-C2,4,230,Central,Arrester,2019-06-04,,2127,0,5.0,HI5,0.858,6.2,28.2,42.6,18.0,3,1434.1,25.0,4.5,81.3,34.8,38.0,9.9,29.0,0,near_coast,c,50,29,severe,1,0,2,451,1,vegetation,0,1,9.6,0,
SP-01055,LINE-C2,5,230,Central,Conductor,2020-03-06,,1851,0,1.78,HI1,0.351,11.9,51.7,41.6,14.85,2,1329.7,13.4,4.4,78.3,29.1,41.2,8.9,15.4,0,near_coast,c,25,5,moderate,1,0,0,252,1,wind,0,1,5.7,0,
SP-01055,LINE-C2,5,230,Central,Damper,2020-03-06,,1851,0,3.11,HI3,0.6133,11.9,51.7,41.6,14.85,0,1329.7,13.4,4.4,78.3,29.1,41.2,8.9,15.4,0,near_coast,c,25,5,moderate,1,0,0,252,1,wind,0,1,16.8,0,
SP-01055,LINE-C2,5,230,Central,Spacer,2020-03-06,,1851,0,3.02,HI3,0.5955,11.9,51.7,41.6,14.85,1,1329.7,13.4,4.4,78.3,29.1,41.2,8.9,15.4,0,near_coast,c,25,5,moderate,1,0,0,252,1,wind,0,1,8.9,0,
SP-01055,LINE-C2,5,230,Central,Insulator,2020-03-06,,1851,0,2.94,HI2,0.5797,11.9,51.7,41.6,14.85,1,1329.7,13.4,4.4,78.3,29.1,41.2,8.9,15.4,0,near_coast,c,25,5,moderate,1,0,0,252,3,wind,2,1,7.7,0,
SP-01055,LINE-C2,5,230,Central,Fittings,2020-03-06,,1851,0,3.36,HI3,0.6626,11.9,51.7,41.6,14.85,1,1329.7,13.4,4.4,78.3,29.1,41.2,8.9,15.4,0,near_coast,c,25,5,moderate,1,0,0,252,0,vegetation,0,0,10.7,0,
SP-01055,LINE-C2,5,230,Central,Arrester,2020-03-06,2024-05-23,1539,1,5.0,HI5,1.1858,11.9,51.7,41.6,14.85,1,1329.7,13.4,4.4,78.3,29.1,41.2,8.9,15.4,0,near_coast,c,25,5,moderate,1,0,0,252,1,vegetation,0,1,47.7,1,overload
SP-01056,LINE-C2,6,230,Central,Conductor,2021-11-24,,1223,0,1.52,HI1,0.4536,6.4,27.8,37.4,14.27,3,1112.7,19.7,4.3,85.9,34.6,39.5,9.0,37.7,0,near_coast,c,25,4,moderate,1,0,0,248,3,vegetation,1,2,9.6,0,
SP-01056,LINE-C2,6,230,Central,Damper,2021-11-24,,1223,0,2.84,HI2,0.8476,6.4,27.8,37.4,14.27,2,1112.7,19.7,4.3,85.9,34.6,39.5,9.0,37.7,0,near_coast,c,25,4,moderate,1,0,0,248,3,vegetation,2,1,28.2,0,
SP-01056,LINE-C2,6,230,Central,Spacer,2021-11-24,,1223,0,1.8,HI1,0.5372,6.4,27.8,37.4,14.27,0,1112.7,19.7,4.3,85.9,34.6,39.5,9.0,37.7,0,near_coast,c,25,4,moderate,1,0,0,248,1,lightning,0,1,38.9,0,
SP-01056,LINE-C2,6,230,Central,Insulator,2021-11-24,,1223,0,5.0,HI5,1.4922,6.4,27.8,37.4,14.27,2,1112.7,19.7,4.3,85.9,34.6,39.5,9.0,37.7,0,near_coast,c,25,4,moderate,1,0,0,248,2,vegetation,1,1,45.2,0,
SP-01056,LINE-C2,6,230,Central,Fittings,2021-11-24,,1223,0,2.45,HI2,0.7312,6.4,27.8,37.4,14.27,0,1112.7,19.7,4.3,85.9,34.6,39.5,9.0,37.7,0,near_coast,c,25,4,moderate,1,0,0,248,0,lightning,0,0,26.3,0,
SP-01056,LINE-C2,6,230,Central,Arrester,2021-11-24,,1223,0,2.9,HI2,0.8655,6.4,27.8,37.4,14.27,2,1112.7,19.7,4.3,85.9,34.6,39.5,9.0,37.7,0,near_coast,c,25,4,moderate,1,0,0,248,1,vegetation,0,1,13.5,0,
SP-01057,LINE-C2,7,230,Central,Conductor,2018-03-21,,2567,0,4.74,HI4,0.674,6.5,28.0,51.8,16.92,1,1533.3,22.9,4.0,84.7,28.6,39.7,9.5,44.7,9,near_coast,c,25,3,minor,0,0,0,415,2,lightning,1,1,28.5,0,
SP-01057,LINE-C2,7,230,Central,Damper,2018-03-21,2024-02-10,2152,1,5.0,HI5,0.848,6.5,28.0,51.8,16.92,1,1533.3,22.9,4.0,84.7,28.6,39.7,9.5,44.7,9,near_coast,c,25,3,minor,0,0,0,415,1,equipment_failure,0,1,12.3,1,corrosion
SP-01057,LINE-C2,7,230,Central,Spacer,2018-03-21,,2567,0,3.72,HI3,0.5289,6.5,28.0,51.8,16.92,2,1533.3,22.9,4.0,84.7,28.6,39.7,9.5,44.7,9,near_coast,c,25,3,minor,0,0,0,415,3,unknown,1,2,39.1,0,
SP-01057,LINE-C2,7,230,Central,Insulator,2018-03-21,,2567,0,5.0,HI5,0.7109,6.5,28.0,51.8,16.92,3,1533.3,22.9,4.0,84.7,28.6,39.7,9.5,44.7,9,near_coast,c,25,3,minor,0,0,0,415,1,overload,0,1,2.4,0,
SP-01057,LINE-C2,7,230,Central,Fittings,2018-03-21,,2567,0,5.0,HI5,0.7109,6.5,28.0,51.8,16.92,2,1533.3,22.9,4.0,84.7,28.6,39.7,9.5,44.7,9,near_coast,c,25,3,minor,0,0,0,415,1,lightning,0,1,8.9,0,
SP-01057,LINE-C2,7,230,Central,Arrester,2018-03-21,2024-08-18,2342,1,5.0,HI5,0.7792,6.5,28.0,51.8,16.92,2,1533.3,22.9,4.0,84.7,28.6,39.7,9.5,44.7,9,near_coast,c,25,3,minor,0,0,0,415,3,lightning,1,2,1.2,1,end_of_life
SP-01058,LINE-C2,8,230,Central,Conductor,2021-10-28,,1250,0,1.83,HI1,0.5344,8.9,35.6,19.8,11.51,1,1069.5,14.3,2.1,75.3,30.0,40.8,9.0,49.2,31,near_coast,c,50,6,moderate,1,0,0,586,1,unknown,0,1,33.5,0,
