span_id,event_id,component,region,event_type,forecast_date,age_at_forecast_days,forecast_wind_max,forecast_wind_avg,forecast_rain_total,forecast_pressure_min,forecast_humidity_max,forecast_temp_max,forecast_confidence_avg,RUL_days,failure_prob,risk_score,risk_level
SP-01676,FCAST-006701,Spacer,South,heatwave,2025-03-15,1656,6.6,4.0193055555555555,51.098,1005.5,67.8,37.0,75.30000000000001,2460.5,0.07,0.4252034596572427,Medium
SP-01046,FCAST-004183,Damper,Central,heatwave,2024-04-06,1107,4.2,2.4566666666666666,39.593,1006.5,70.7,39.5,75.03472222222223,2463.0,0.07,0.4251863934711599,Medium
SP-00693,FCAST-002769,Damper,North,summer_storm,2024-04-24,1615,18.9,8.370972222222223,135.164,996.1,98.3,30.5,74.96111111111111,4226.5,0.09,0.4251479058083058,Medium
SP-00141,FCAST-000561,Fittings,Northeast,summer_storm,2024-04-07,1824,16.38,6.611805555555556,121.644,999.0,97.3,32.53,74.89166666666667,15218.7,0.215,0.4251099335442714,Medium
SP-00888,FCAST-003551,Arrester,Central,summer_storm,2024-05-27,1330,14.7,5.862916666666667,106.511,1001.4,97.5,35.1,74.66111111111111,5552.2,0.105,0.4250980486522833,Medium
SP-01395,FCAST-005579,Damper,South,heatwave,2024-04-08,1991,6.6,3.964583333333333,49.258,1006.2,71.6,37.0,74.81527777777778,2041.4,0.065,0.4250644350921744,Medium
SP-01474,FCAST-005895,Fittings,South,heatwave,2024-04-19,1718,6.6,4.051805555555556,51.863,1006.0,66.9,37.0,75.08472222222223,2923.9,0.075,0.4250400714049225,Medium
SP-00605,FCAST-002418,Fittings,North,tropical_cyclone,2024-10-09,1366,30.38,15.677777777777775,259.887,984.6,100.0,28.6,75.03333333333333,14797.5,0.21,0.4249852445755128,Medium
SP-01322,FCAST-005285,Damper,South,southwest_monsoon,2024-09-10,1186,16.5,9.06611111111111,293.718,1002.4,100.0,30.5,74.98888888888888,9524.2,0.15,0.4249832922038249,Medium
SP-00574,FCAST-002293,Insulator,North,southwest_monsoon,2024-08-11,1001,13.5,7.460416666666666,184.157,998.9,100.0,29.6,74.57222222222222,5574.2,0.105,0.4249478662147541,Medium
SP-00898,FCAST-003592,Insulator,Central,southwest_monsoon,2024-07-19,1333,10.5,5.619861111111111,145.018,1003.9,100.0,33.0,74.86527777777778,5137.3,0.1,0.4249303528945958,Medium
SP-01337,FCAST-005348,Damper,South,heatwave,2025-03-17,2605,6.6,4.028333333333333,48.677,1006.1,71.0,37.0,75.17777777777778,3392.9,0.08,0.4248384548957768,Medium
SP-01109,FCAST-004435,Arrester,Central,heatwave,2025-03-04,1332,4.2,2.3555555555555556,48.394,1006.7,68.4,39.5,74.76388888888889,6476.7,0.115,0.4247869730388392,Medium
SP-00407,FCAST-001625,Spacer,Northeast,tropical_cyclone,2024-08-21,1333,26.33,13.519027777777778,315.83299999999997,986.6,100.0,30.7,75.10833333333333,12192.6,0.18,0.4247675278264164,Medium
SP-00935,FCAST-003737,Damper,Central,tropical_cyclone,2024-11-08,1674,23.62,11.946666666666664,222.9,988.7,100.0,32.0,74.94583333333334,11753.9,0.175,0.4247623021602378,Medium
SP-00293,FCAST-001170,Fittings,Northeast,southwest_monsoon,2024-07-19,2331,11.7,6.390972222222222,157.551,1001.9,99.6,31.7,74.98750000000001,12635.4,0.185,0.4247447649474191,Medium
SP-00236,FCAST-000944,Damper,Northeast,tropical_cyclone,2024-08-05,1692,26.33,13.453194444444444,324.543,987.3,100.0,30.7,74.85694444444444,21427.4,0.285,0.4247264017311939,Medium
SP-00599,FCAST-002395,Fittings,North,heatwave,2025-03-02,2445,5.4,3.0908333333333333,43.198,1002.1,62.9,36.1,75.04166666666667,3858.5,0.085,0.4246600483997037,Medium
SP-01019,FCAST-004073,Spacer,Central,heatwave,2024-04-20,982,4.2,2.4251388888888887,35.935,1006.8,66.4,39.5,75.22361111111111,3422.7,0.08,0.424635025957669,Medium
SP-01546,FCAST-006182,Insulator,South,summer_storm,2024-05-18,1471,23.1,10.091111111111111,98.181,1000.8,98.8,31.45,74.96388888888889,4743.0,0.095,0.4246220317635855,Medium
SP-01326,FCAST-005303,Spacer,South,heatwave,2024-04-17,1720,6.6,3.882083333333333,50.591,1006.0,71.7,37.0,75.03888888888889,2108.1,0.065,0.4246091092474836,Medium
SP-00727,FCAST-002908,Damper,North,summer_storm,2024-05-17,1102,18.9,8.029583333333333,133.759,995.5,96.9,30.54,75.12222222222222,7382.8,0.125,0.4246015045549651,Medium
SP-01250,FCAST-004998,Damper,Central,southwest_monsoon,2024-06-11,2294,10.5,5.544444444444444,143.373,1004.1,99.0,33.0,74.82777777777778,6513.8,0.115,0.4245337108373695,Medium
SP-01286,FCAST-005141,Spacer,South,heatwave,2024-04-16,1369,6.6,4.080972222222222,50.641,1005.9,70.7,37.0,75.11527777777778,2559.2,0.07,0.4245296866306911,Medium
SP-00008,FCAST-000031,Arrester,Northeast,heatwave,2024-04-09,1718,4.68,2.629583333333333,44.039,1004.6,62.9,38.2,74.66527777777777,367.2,0.045,0.4244933185881486,Medium
SP-01493,FCAST-005972,Damper,South,summer_storm,2024-04-05,1152,23.1,9.570694444444444,100.738,999.8,97.9,32.59,74.83888888888889,5213.2,0.1,0.42441222348512,Medium
SP-01651,FCAST-006602,Damper,South,tropical_cyclone,2024-10-03,1450,37.12,19.14625,391.947,987.9,100.0,29.5,75.16666666666667,11368.1,0.17,0.4243959559965458,Medium
SP-00935,FCAST-003739,Fittings,Central,southwest_monsoon,2024-07-22,1565,10.5,5.747222222222223,147.588,1003.9,99.4,33.0,74.99444444444445,3910.2,0.085,0.4243071196715101,Medium
SP-00008,FCAST-000031,Insulator,Northeast,heatwave,2024-04-09,1718,4.68,2.629583333333333,44.039,1004.6,62.9,38.2,74.66527777777777,835.0,0.05,0.4242998938483225,Medium
SP-01526,FCAST-006103,Damper,South,tropical_cyclone,2024-09-17,1103,37.12,19.093611111111112,388.348,988.3,100.0,29.5,74.78333333333333,15339.8,0.215,0.4242832474904174,Medium
SP-01603,FCAST-006412,Damper,South,heatwave,2025-03-10,1356,6.6,4.025972222222222,50.954,1006.0,70.0,37.0,75.13472222222222,5238.6,0.1,0.4242388310345181,Medium
SP-01014,FCAST-004056,Fittings,Central,heatwave,2024-04-29,1654,4.2,2.4625000000000004,41.597,1006.8,66.5,39.5,74.76666666666667,3483.4,0.08,0.424220658959577,Medium
SP-00122,FCAST-000488,Fittings,Northeast,southwest_monsoon,2024-09-02,2289,11.7,6.210972222222222,160.574,1001.1,100.0,31.7,75.42638888888888,10954.5,0.165,0.4242193858220953,Medium
SP-01090,FCAST-004360,Damper,Central,heatwave,2024-04-10,855,4.2,2.3616666666666664,45.879,1006.4,65.3,39.5,74.85555555555555,3060.0,0.075,0.4241109882345713,Medium
SP-00395,FCAST-001577,Insulator,Northeast,southwest_monsoon,2024-08-29,1717,11.7,6.280555555555555,161.023,1001.8,99.8,31.7,75.23472222222222,1742.2,0.06,0.4241069162425719,Medium
SP-00893,FCAST-003569,Conductor,Central,southwest_monsoon,2024-06-18,1950,10.5,5.42875,151.351,1003.6,100.0,33.0,75.20972222222223,10536.1,0.16,0.4240755827249238,Medium
SP-01631,FCAST-006524,Spacer,South,heatwave,2024-04-03,2066,6.6,4.007916666666667,52.458,1006.1,73.5,37.0,74.91666666666667,1754.2,0.06,0.4240249985493742,Medium
SP-00734,FCAST-002935,Damper,North,heatwave,2025-03-11,1861,5.4,3.211388888888889,38.319,1001.7,63.0,36.1,74.80138888888888,1759.4,0.06,0.4239895008823218,Medium
SP-01408,FCAST-005632,Arrester,South,heatwave,2024-04-28,1074,6.6,4.068611111111111,50.995,1005.9,69.6,37.0,74.55138888888888,2639.3,0.07,0.4239828860285961,Medium
SP-01526,FCAST-006103,Conductor,South,tropical_cyclone,2024-09-17,1103,37.12,19.093611111111112,388.348,988.3,100.0,29.5,74.78333333333333,16706.7,0.23,0.4239521395877492,Medium
SP-00543,FCAST-002169,Damper,North,summer_storm,2024-04-06,847,18.9,7.793888888888889,122.527,996.6,97.1,31.95,75.07083333333334,4407.6,0.09,0.4239116312884629,Medium
SP-00043,FCAST-000171,Insulator,Northeast,tropical_cyclone,2024-09-20,1703,26.33,13.300138888888888,317.757,986.5,100.0,30.7,75.07083333333334,13201.6,0.19,0.4238796151233714,Medium
SP-01230,FCAST-004919,Damper,Central,heatwave,2025-03-02,2326,4.2,2.246111111111111,32.258,1006.8,66.8,39.5,75.01111111111112,1336.7,0.055,0.4238750516252129,Medium
SP-00489,FCAST-001955,Spacer,North,southwest_monsoon,2024-06-06,1244,13.5,7.294305555555555,184.593,998.8,100.0,29.6,74.64722222222223,5737.0,0.105,0.4238365161770378,Medium
SP-01408,FCAST-005632,Damper,South,heatwave,2024-04-28,1074,6.6,4.068611111111111,50.995,1005.9,69.6,37.0,74.55138888888888,2660.9,0.07,0.4238354341808401,Medium
SP-00884,FCAST-003536,Arrester,Central,southwest_monsoon,2024-08-01,1283,10.5,5.482916666666666,146.665,1003.7,100.0,33.0,75.00555555555555,6620.9,0.115,0.4238025954255795,Medium
SP-01475,FCAST-005897,Fittings,South,summer_storm,2024-05-11,1419,23.1,9.9225,95.1,1000.5,98.7,31.67,75.55694444444445,8822.9,0.14,0.4237706987237906,Medium
SP-01433,FCAST-005729,Insulator,South,heatwave,2024-04-29,1158,6.6,3.572222222222222,47.056,1005.9,69.0,37.0,75.29305555555555,2233.5,0.065,0.423753069353567,Medium
SP-00364,FCAST-001454,Spacer,Northeast,southwest_monsoon,2024-07-13,1227,11.7,6.190972222222222,159.145,1001.8,99.7,31.7,74.91388888888889,8825.8,0.14,0.4237509019479345,Medium
SP-01383,FCAST-005530,Conductor,South,summer_storm,2024-05-30,1069,23.1,10.023888888888887,94.496,1000.4,96.9,32.29,74.96111111111111,4433.8,0.09,0.4237327776583145,Medium
SP-00870,FCAST-003477,Insulator,Central,summer_storm,2024-04-07,1013,14.7,6.3156944444444445,114.901,1001.3,96.9,34.8,74.84722222222223,6192.8,0.11,0.4237250091304096,Medium
SP-00190,FCAST-000760,Fittings,Northeast,heatwave,2025-03-22,1371,4.68,2.6231944444444446,40.76,1004.9,63.0,38.2,75.08611111111111,4449.8,0.09,0.4236235540673841,Medium
SP-01386,FCAST-005544,Spacer,South,heatwave,2025-03-04,2257,6.6,4.099166666666666,47.58,1006.1,68.4,37.0,75.06944444444444,1815.0,0.06,0.4236099489038389,Medium
SP-01121,FCAST-004482,Spacer,Central,southwest_monsoon,2024-08-25,2423,10.5,5.439583333333333,151.715,1004.1,100.0,33.0,75.17361111111111,11490.8,0.17,0.4235583475835988,Medium
SP-00856,FCAST-003421,Fittings,Central,summer_storm,2024-05-29,1143,14.7,6.123194444444445,109.62,1001.4,97.2,34.49,74.95694444444445,18093.3,0.245,0.4234865501387481,Medium
SP-01001,FCAST-004004,Spacer,Central,southwest_monsoon,2024-09-09,1725,10.5,5.767777777777777,149.781,1004.0,99.7,33.0,75.27916666666667,6232.4,0.11,0.4234546807428569,Medium
SP-01399,FCAST-005596,Conductor,South,southwest_monsoon,2024-09-07,1037,16.5,9.012083333333331,282.733,1002.5,100.0,30.5,74.6888888888889,11072.2,0.165,0.4234159097813139,Medium
SP-00092,FCAST-000365,Arrester,Northeast,heatwave,2024-04-06,1314,4.68,2.6512499999999997,45.105,1004.6,71.1,38.2,74.78472222222223,1846.0,0.06,0.4233983281964113,Medium
SP-01093,FCAST-004372,Fittings,Central,heatwave,2024-04-14,2000,4.2,2.505,45.865,1006.9,65.6,39.5,75.23888888888888,3611.6,0.08,0.4233455049372476,Medium
SP-00506,FCAST-002022,Damper,North,heatwave,2024-04-17,1113,5.4,3.198472222222222,46.442,1002.0,63.9,36.1,75.16944444444444,4051.8,0.085,0.4233404908917765,Medium
SP-01615,FCAST-006460,Arrester,South,southwest_monsoon,2024-07-02,1440,16.5,8.804861111111112,291.3,1003.0,100.0,30.5,75.02083333333333,3621.2,0.08,0.4232799707826895,Medium
SP-00454,FCAST-001813,Spacer,North,tropical_cyclone,2024-11-12,1101,30.38,15.66638888888889,258.146,983.1,100.0,28.6,75.10972222222222,13746.0,0.195,0.4231632824419664,Medium
SP-01193,FCAST-004771,Damper,Central,southwest_monsoon,2024-09-13,1160,10.5,5.835277777777778,145.356,1003.5,99.4,33.0,74.77083333333333,6278.2,0.11,0.4231420282138188,Medium
SP-00398,FCAST-001589,Fittings,Northeast,heatwave,2025-03-14,2256,4.68,2.7063888888888887,42.676,1005.1,65.0,38.2,75.04027777777777,4520.7,0.09,0.423139557030074,Medium
SP-00857,FCAST-003427,Spacer,Central,southwest_monsoon,2024-08-04,973,10.5,5.590833333333333,144.576,1003.6,99.8,33.0,75.65694444444445,14189.0,0.2,0.4231391542680825,Medium
SP-01090,FCAST-004360,Arrester,Central,heatwave,2024-04-10,855,4.2,2.3616666666666664,45.879,1006.4,65.3,39.5,74.85555555555555,2324.6,0.065,0.4231311775327073,Medium
SP-00132,FCAST-000527,Fittings,Northeast,summer_storm,2024-04-11,1456,16.38,6.796944444444445,119.207,999.0,97.5,34.03,75.32361111111112,9808.8,0.15,0.4230404775801514,Medium
SP-01428,FCAST-005712,Conductor,South,summer_storm,2024-04-04,1932,23.1,9.986666666666666,101.234,999.7,97.8,32.4,75.12777777777778,6295.8,0.11,0.4230218822637955,Medium
SP-00683,FCAST-002731,Spacer,North,heatwave,2024-04-04,1916,5.4,3.172083333333333,40.718,1002.3,62.0,36.1,74.70555555555556,3667.3,0.08,0.4229652703113213,Medium
SP-01539,FCAST-006156,Conductor,South,summer_storm,2024-05-09,1977,23.1,9.640277777777778,93.676,999.9,99.3,31.48,74.90694444444445,4109.0,0.085,0.4229500165542005,Medium
SP-00003,FCAST-000011,Damper,Northeast,heatwave,2024-04-25,1797,4.68,2.461666666666667,38.953,1004.7,63.1,38.2,75.26666666666667,2791.1,0.07,0.4229466272096444,Medium
SP-00421,FCAST-001681,Insulator,North,heatwave,2025-03-02,1427,5.4,2.885972222222222,39.942,1001.4,63.7,36.1,74.90694444444445,4991.2,0.095,0.4229277008092785,Medium
SP-01072,FCAST-004286,Conductor,Central,heatwave,2025-03-08,2123,4.2,2.5029166666666667,41.264,1007.1,68.1,39.5,75.33611111111111,4556.8,0.09,0.4228931213030374,Medium
SP-00327,FCAST-001305,Arrester,Northeast,heatwave,2024-04-22,1300,4.68,2.47125,38.189,1004.9,66.6,38.2,75.3763888888889,1491.3,0.055,0.4228196786778484,Medium
SP-00087,FCAST-000348,Conductor,Northeast,summer_storm,2024-05-02,1526,16.38,6.55625,123.055,999.4,97.0,33.81,74.75416666666666,19073.5,0.255,0.4227952398993777,Medium
SP-00184,FCAST-000735,Insulator,Northeast,heatwave,2024-04-20,1309,4.68,2.886944444444444,42.148,1004.8,64.1,38.2,74.91111111111111,1056.5,0.05,0.4227878297613806,Medium
SP-00054,FCAST-000216,Arrester,Northeast,southwest_monsoon,2024-08-06,1080,11.7,6.195833333333334,159.569,1001.4,98.9,31.7,75.39444444444445,8527.9,0.135,0.4227845086815689,Medium
SP-01395,FCAST-005579,Insulator,South,heatwave,2024-04-08,1991,6.6,3.964583333333333,49.258,1006.2,71.6,37.0,74.81527777777778,1058.3,0.05,0.422775542107401,Medium
SP-00605,FCAST-002420,Damper,North,summer_storm,2024-04-02,1176,18.9,8.024861111111111,135.695,996.2,97.5,30.94,75.26111111111112,11607.3,0.17,0.4227630633121372,Medium
SP-01540,FCAST-006157,Fittings,South,tropical_cyclone,2024-09-25,1028,37.12,19.273333333333333,387.605,988.0,100.0,29.5,74.94444444444444,13372.4,0.19,0.42271365329019,Medium
SP-01284,FCAST-005134,Damper,South,summer_storm,2024-05-09,1124,23.1,9.655416666666667,97.076,999.5,98.6,33.16,75.01111111111112,5022.8,0.095,0.4227119842171911,Medium
SP-01599,FCAST-006396,Damper,South,summer_storm,2024-05-23,1136,23.1,9.85875,98.067,1000.7,98.1,32.06,74.84583333333333,4594.0,0.09,0.4226391764541244,Medium
SP-00693,FCAST-002769,Spacer,North,summer_storm,2024-04-24,1615,18.9,8.370972222222223,135.164,996.1,98.3,30.5,74.96111111111111,7230.8,0.12,0.4226391286688034,Medium
SP-00975,FCAST-003899,Fittings,Central,summer_storm,2024-04-19,2235,14.7,6.221388888888889,110.302,1001.5,100.0,34.58,75.2486111111111,4606.0,0.09,0.4225572587609266,Medium
SP-01132,FCAST-004528,Spacer,Central,heatwave,2025-03-24,1933,4.2,2.3765277777777776,42.297,1006.8,67.8,39.5,75.36388888888888,3291.7,0.075,0.4225292941084112,Medium
SP-00839,FCAST-003353,Damper,North,heatwave,2025-03-05,2517,5.4,3.350972222222222,47.305,1001.5,62.3,36.1,74.875,1099.3,0.05,0.4224956566556419,Medium
SP-01348,FCAST-005390,Damper,South,southwest_monsoon,2024-07-31,1502,16.5,8.956944444444444,288.801,1002.7,100.0,30.5,74.98750000000001,5057.1,0.095,0.4224778361441342,Medium
SP-00808,FCAST-003229,Fittings,North,southwest_monsoon,2024-07-15,1665,13.5,7.039583333333333,190.67,998.7,99.1,29.6,75.00833333333334,11211.2,0.165,0.4224670298351065,Medium
SP-00063,FCAST-000250,Fittings,Northeast,summer_storm,2024-05-06,1093,16.38,6.766805555555555,125.349,998.2,96.4,33.11,74.75416666666666,6826.2,0.115,0.4224011202244545,Medium
SP-01588,FCAST-006352,Insulator,South,heatwave,2025-03-27,1636,6.6,4.1369444444444445,52.085,1005.9,68.6,37.0,75.1,1552.9,0.055,0.4223991678527666,Medium
SP-01370,FCAST-005478,Conductor,South,heatwave,2024-04-11,1982,6.6,3.9908333333333337,42.953,1005.8,70.3,37.0,74.94444444444444,2433.8,0.065,0.4223857265246077,Medium
SP-01548,FCAST-006189,Fittings,South,southwest_monsoon,2024-08-03,1965,16.5,9.023055555555556,289.671,1002.7,100.0,30.5,75.09583333333333,5074.4,0.095,0.4223597381364408,Medium
SP-01160,FCAST-004638,Insulator,Central,summer_storm,2024-05-30,1799,14.7,6.424166666666667,107.754,1001.4,98.3,34.02,75.26805555555556,7711.5,0.125,0.4223576424087898,Medium
SP-01415,FCAST-005658,Arrester,South,southwest_monsoon,2024-09-04,1491,16.5,8.981666666666667,287.303,1003.2,100.0,30.5,74.99166666666666,5963.0,0.105,0.4222937329551466,Medium
SP-01631,FCAST-006524,Arrester,South,heatwave,2024-04-03,2066,6.6,4.007916666666667,52.458,1006.1,73.5,37.0,74.91666666666667,3329.7,0.075,0.4222698880799516,Medium
SP-01251,FCAST-005002,Conductor,Central,southwest_monsoon,2024-08-18,1631,10.5,5.475416666666667,151.856,1004.4,100.0,33.0,74.99583333333334,9922.1,0.15,0.4222670380268758,Medium
SP-00244,FCAST-000973,Spacer,Northeast,southwest_monsoon,2024-08-30,1224,11.7,6.356527777777777,157.303,1001.6,100.0,31.7,75.14583333333333,13001.6,0.185,0.4222449100100008,Medium
SP-00589,FCAST-002353,Damper,North,summer_storm,2024-04-03,1080,18.9,8.291111111111112,128.125,996.3,97.2,31.31,75.05555555555556,14322.4,0.2,0.4222285025787007,Medium
SP-01667,FCAST-006665,Conductor,South,tropical_cyclone,2024-08-17,1904,37.12,18.734583333333333,387.012,988.2,99.4,29.5,74.91944444444444,15205.5,0.21,0.422200043006789,Medium
SP-01518,FCAST-006071,Damper,South,summer_storm,2024-04-06,1119,23.1,9.482083333333334,98.047,1000.6,97.5,31.74,75.27361111111111,5543.0,0.1,0.4221608522170683,Medium
SP-01594,FCAST-006374,Arrester,South,summer_storm,2024-05-25,2194,23.1,10.044166666666667,94.642,999.6,97.5,31.89,75.27083333333333,5993.8,0.105,0.4220834775426057,Medium
SP-00190,FCAST-000760,Spacer,Northeast,heatwave,2025-03-22,1371,4.68,2.6231944444444446,40.76,1004.9,63.0,38.2,75.08611111111111,5997.9,0.105,0.4220554889974298,Medium
SP-01070,FCAST-004278,Damper,Central,summer_storm,2024-04-30,1711,14.7,6.080555555555556,108.527,1001.6,97.7,35.06,75.09166666666667,7760.9,0.125,0.4220204145717923,Medium
SP-00092,FCAST-000366,Damper,Northeast,tropical_cyclone,2024-08-17,1447,26.33,13.540555555555557,316.099,986.3,100.0,30.7,75.09305555555555,13475.9,0.19,0.4220071131863593,Medium
SP-01095,FCAST-004377,Spacer,Central,heatwave,2025-03-10,1378,4.2,2.525138888888889,39.429,1006.3,67.3,39.5,75.21111111111111,4699.5,0.09,0.4219189834014274,Medium
SP-00273,FCAST-001091,Insulator,Northeast,heatwave,2024-04-21,1666,4.68,2.567083333333333,45.784,1005.2,64.5,38.2,75.4125,3385.7,0.075,0.4218876055116954,Medium
SP-01025,FCAST-004097,Fittings,Central,tropical_cyclone,2024-09-28,1756,23.62,12.079166666666667,213.828,989.5,99.7,32.0,74.82916666666667,13496.5,0.19,0.4218664878130365,Medium
SP-00396,FCAST-001584,Insulator,Northeast,summer_storm,2024-05-14,1448,16.38,7.019722222222223,120.825,999.0,99.2,32.95,75.08611111111111,12180.5,0.175,0.4218501281670574,Medium
SP-01499,FCAST-005994,Damper,South,heatwave,2024-04-16,1139,6.6,3.894722222222222,38.199,1006.0,71.5,37.0,74.93333333333334,2514.7,0.065,0.4218334647429662,Medium
SP-00074,FCAST-000295,Spacer,Northeast,southwest_monsoon,2024-07-22,1746,11.7,6.122777777777777,158.602,1001.8,99.3,31.7,75.00555555555555,10874.2,0.16,0.421767551719077,Medium
SP-01415,FCAST-005657,Insulator,South,heatwave,2024-04-10,1344,6.6,3.860833333333334,49.086,1005.9,69.1,37.0,75.22222222222223,1654.5,0.055,0.4217055980503589,Medium
SP-00405,FCAST-001618,Insulator,Northeast,heatwave,2024-04-26,1055,4.68,2.6977777777777776,38.955,1004.9,63.1,38.2,75.03888888888889,1663.4,0.055,0.4216448424279039,Medium
SP-00949,FCAST-003795,Insulator,Central,summer_storm,2024-05-16,1257,14.7,6.213055555555555,103.115,1000.9,97.6,34.52,75.29305555555555,16608.1,0.225,0.4216252299668575,Medium
SP-00132,FCAST-000527,Spacer,Northeast,summer_storm,2024-04-11,1456,16.38,6.796944444444445,119.207,999.0,97.5,34.03,75.32361111111112,12223.5,0.175,0.4215565897664322,Medium
SP-00139,FCAST-000554,Damper,Northeast,summer_storm,2024-04-03,1649,16.38,6.755833333333333,124.4,999.5,97.5,33.22,74.89444444444445,7832.2,0.125,0.421533686944709,Medium
SP-01584,FCAST-006335,Damper,South,heatwave,2024-04-27,1766,6.6,3.78125,51.942,1006.2,69.8,37.0,75.22638888888889,2120.5,0.06,0.4215244609645125,Medium
SP-00102,FCAST-000406,Damper,Northeast,heatwave,2025-03-24,1653,4.68,2.7224999999999997,40.266,1004.5,62.5,38.2,75.23055555555555,2123.7,0.06,0.4215026162463265,Medium
SP-01602,FCAST-006405,Arrester,South,heatwave,2025-03-11,2591,6.6,3.96375,51.568,1006.2,73.1,37.0,74.80694444444445,1247.2,0.05,0.4214860210869795,Medium
SP-00368,FCAST-001471,Conductor,Northeast,summer_storm,2024-05-25,2025,16.38,6.6225,124.391,999.6,97.0,33.02,75.30694444444445,16633.5,0.225,0.4214518375162556,Medium
SP-00873,FCAST-003490,Arrester,Central,tropical_cyclone,2024-08-08,959,23.62,12.18888888888889,221.453,989.1,100.0,32.0,75.32222222222222,19272.3,0.255,0.4214381367820682,Medium
SP-00087,FCAST-000348,Damper,Northeast,summer_storm,2024-05-02,1526,16.38,6.55625,123.055,999.4,97.0,33.81,74.75416666666666,10494.3,0.155,0.4213609293562294,Medium
SP-01054,FCAST-004215,Damper,Central,southwest_monsoon,2024-09-26,1941,10.5,5.475555555555555,148.669,1003.7,100.0,33.0,75.37083333333334,9177.7,0.14,0.4213486655949102,Medium
SP-00727,FCAST-002905,Insulator,North,heatwave,2025-03-14,1403,5.4,3.21875,40.144,1001.6,62.7,36.1,75.0,6103.3,0.105,0.4213359785921762,Medium
